Address,Latitude,Longitude,Date,ETo (mm/day),qc,Sol Rad Avg (W/sq.m),qc
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/23/2017,1.34, ,185,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/24/2017,1.17, ,165,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/25/2017,1.38, ,181,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/26/2017,1.12, ,143,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/27/2017,1.29, ,160,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,2/28/2017,1.65, ,199,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/1/2017,1.96, ,205,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/2/2017,2.04, ,171,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/3/2017,1.55, ,136,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/4/2017,1.93, ,193,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/5/2017,0.9, ,128,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/6/2017,0.85, ,97,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/7/2017,1.52, ,160,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/8/2017,1.86, ,153,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/9/2017,1.27, ,77,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/10/2017,2.76, ,216,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/11/2017,2.52, ,167,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/12/2017,2.81, ,223,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/13/2017,2.85, ,223,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/14/2017,3.23, ,218,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/15/2017,2.05, ,95,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/16/2017,2.52, ,204,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/17/2017,1.78, ,108,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/18/2017,1.63, ,101,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/19/2017,2.37, ,151,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/20/2017,2.86, ,201,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/21/2017,2.64, ,241,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/22/2017,1.9, ,226,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/23/2017,2.3, ,218,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/24/2017,1.89, ,163,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/25/2017,2.32, ,232,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/26/2017,1.35, ,129,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/27/2017,2.35, ,227,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/28/2017,2.74, ,243,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/29/2017,2.22, ,153,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/30/2017,2.38, ,204,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,3/31/2017,3.22, ,270,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/1/2017,3.61, ,262,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/2/2017,3.46, ,255,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/3/2017,3.26, ,273,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/4/2017,2.42, ,171,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/5/2017,3.23, ,179,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/6/2017,2.43, ,207,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/7/2017,2.17, ,184,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/8/2017,2.5, ,248,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/9/2017,2.62, ,252,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/10/2017,3.03, ,284,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/11/2017,2.17, ,179,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/12/2017,1.44, ,116,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/13/2017,2.2, ,214,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/14/2017,2.62, ,268,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/15/2017,3.24, ,291,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/16/2017,2.11, ,152,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/17/2017,2.52, ,191,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/18/2017,3.26, ,271,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/19/2017,2.5, ,203,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/20/2017,3.07, ,272,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/21/2017,3.84, ,302,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/22/2017,2.97, ,226,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/23/2017,3.27, ,266,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/24/2017,2.64, ,214,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/25/2017,1.8, ,145,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/26/2017,2.63, ,207,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/27/2017,3.41, ,303,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/28/2017,3.76, ,317,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/29/2017,4.05, ,293,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,4/30/2017,4.39, ,314,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/1/2017,4.66, ,307,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/2/2017,4.37, ,301,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/3/2017,5.28, ,325,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/4/2017,5.4, ,298,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/5/2017,3.42, ,220,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/6/2017,2.6, ,181,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/7/2017,4.37, ,321,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/8/2017,5.04, ,329,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/9/2017,5.23, ,326,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/10/2017,5.2, ,323,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/11/2017,2.87, ,165,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/12/2017,3.46, ,293,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/13/2017,3.49, ,298,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/14/2017,4.07, ,320,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/15/2017,4.63, ,331,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/16/2017,2.12, ,178,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/17/2017,4.23, ,339,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/18/2017,4.96, ,341,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/19/2017,5.35, ,344,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/20/2017,5.69, ,342,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/21/2017,5.65, ,335,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/22/2017,5.92, ,343,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/23/2017,6.31, ,345,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/24/2017,5.94, ,337,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/25/2017,5.71, ,348,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/26/2017,5.24, ,345,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/27/2017,5.68, ,345,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/28/2017,6.02, ,347,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/29/2017,6.1, ,327,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/30/2017,3.61, ,180,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,5/31/2017,5.77, ,296,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/1/2017,5.48, ,340,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/2/2017,5.66, ,345,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/3/2017,6.23, ,349,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/4/2017,5.7, ,344,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/5/2017,5.61, ,341,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/6/2017,6.09, ,342,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/7/2017,4.43, ,205,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/8/2017,3.94, ,272,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/9/2017,4.12, ,308,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/10/2017,2.77, ,254,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/11/2017,2.57, ,201,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/12/2017,4.12, ,311,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/13/2017,5.11, ,359,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/14/2017,5.04, ,305,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/15/2017,4.3, ,244,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/16/2017,5.59, ,341,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/17/2017,6.34, ,363,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/18/2017,6.84, ,362,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/19/2017,7.24, ,357,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/20/2017,7.12, ,358,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/21/2017,7.22, ,358,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/22/2017,7.39, ,359,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/23/2017,7.1, ,360,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/24/2017,7.24, ,358,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/25/2017,5.35, ,257,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/26/2017,6.27, ,343,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/27/2017,6.26, ,355,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/28/2017,6.35, ,356,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/29/2017,6.34, ,354,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,6/30/2017,6.76, ,354,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/1/2017,6.64, ,355,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/2/2017,6.58, ,354,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/3/2017,6.64, ,351,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/4/2017,6.95, ,351,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/5/2017,7.18, ,351,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/6/2017,7.05, ,351,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/7/2017,6.91, ,351,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/8/2017,6.86, ,349,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/9/2017,6.9, ,349,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/10/2017,6.58, ,346,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/11/2017,6.52, ,344,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/12/2017,6.67, ,346,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/13/2017,6.62, ,345,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/14/2017,6.86, ,344,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/15/2017,6.86, ,342,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/16/2017,6.42, ,340,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/17/2017,6.23, ,338,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/18/2017,6.43, ,335,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/19/2017,6.29, ,336,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/20/2017,5.95, ,334,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/21/2017,6.27, ,336,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/22/2017,6.78, ,333,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/23/2017,6.5, ,313,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/24/2017,6.79, ,330,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/25/2017,5.72, ,252,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/26/2017,6.28, ,325,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/27/2017,6.53, ,329,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/28/2017,6.58, ,326,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/29/2017,6.68, ,329,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/30/2017,6.72, ,324,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,7/31/2017,6.55, ,321,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/1/2017,6.73, ,315,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/2/2017,6.8, ,318,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/3/2017,6.96, ,316,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/4/2017,5.93, ,286,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/5/2017,5.37, ,263,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/6/2017,5.22, ,241,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/7/2017,5.53, ,300,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/8/2017,5.59, ,285,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/9/2017,4.95, ,250,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/10/2017,5.66, ,288,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/11/2017,5.48, ,310,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/12/2017,5.83, ,310,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/13/2017,5.51, ,294,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/14/2017,5.49, ,304,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/15/2017,5.43, ,303,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/16/2017,5.97, ,302,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/17/2017,6.21, ,303,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/18/2017,5.57, ,283,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/19/2017,5.24, ,285,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/20/2017,5.29, ,287,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/21/2017,5.13, ,288,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/22/2017,4.12, ,196,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/23/2017,5.05, ,271,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/24/2017,4.57, ,250,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/25/2017,4.86, ,266,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/26/2017,5.4, ,280,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/27/2017,4.78, ,232,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/28/2017,5.09, ,265,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/29/2017,6.1, ,268,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/30/2017,4.66, ,232,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,8/31/2017,4.8, ,263,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/1/2017,5.31, ,274,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/2/2017,5.07, ,257,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/3/2017,4.24, ,220,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/4/2017,4.95, ,247,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/5/2017,4.92, ,234,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/6/2017,5.2, ,248,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/7/2017,3.06, ,197,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/8/2017,4.11, ,264,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/9/2017,4.44, ,260,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/10/2017,4.49, ,258,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/11/2017,4.71, ,254,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/12/2017,3.08, ,178,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/13/2017,4.54, ,249,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/14/2017,3.94, ,244,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/15/2017,3.56, ,246,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/16/2017,3.25, ,199,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/17/2017,3.51, ,214,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/18/2017,2.89, ,210,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/19/2017,2.52, ,173,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/20/2017,2.59, ,166,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/21/2017,2.65, ,215,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/22/2017,2.85, ,231,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/23/2017,2.97, ,225,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/24/2017,3.04, ,227,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/25/2017,3.66, ,225,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/26/2017,3.6, ,226,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/27/2017,3.68, ,221,
"10125 Eastside Rd, Fort Jones, CA 96032(41.5771, -122.8398)",41.577069,-122.839843,9/28/2017,3.82, ,219,
