Address,Latitude,Longitude,Date,ETo (mm/day),qc,Sol Rad Avg (W/sq.m),qc
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,7/31/2016,6.61, ,325, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/1/2016,6.64, ,322, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/2/2016,6.82, ,321, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/3/2016,6.51, ,319, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/4/2016,6.05, ,315, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/5/2016,5.33, ,239, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/6/2016,5.77, ,308, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/7/2016,5.76, ,314, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/8/2016,5.53, ,311, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/9/2016,5.46, ,308, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/10/2016,5.61, ,309, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/11/2016,6.02, ,308, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/12/2016,6.2, ,307, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/13/2016,6.31, ,305, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/14/2016,6.08, ,288, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/15/2016,6.18, ,302, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/16/2016,6.24, ,300, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/17/2016,6.22, ,299, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/18/2016,6.07, ,295, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/19/2016,6.17, ,292, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/20/2016,6.1, ,291, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/21/2016,5.98, ,291, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/22/2016,5.79, ,288, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/23/2016,5.51, ,288, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/24/2016,5.37, ,286, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/25/2016,5.65, ,287, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/26/2016,5.53, ,283, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/27/2016,5.5, ,281, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/28/2016,5.71, ,280, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/29/2016,4.86, ,235, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/30/2016,5.11, ,270, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,8/31/2016,4.63, ,267, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/1/2016,4.29, ,242, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/2/2016,4.06, ,239, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/3/2016,4.13, ,258, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/4/2016,3.63, ,245, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/5/2016,3.88, ,260, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/6/2016,4.39, ,259, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/7/2016,4.38, ,261, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/8/2016,4.55, ,250, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/9/2016,5.02, ,257, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/10/2016,4.93, ,254, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/11/2016,5.07, ,255, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/12/2016,5.4, ,254, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/13/2016,3.81, ,251, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/14/2016,3.9, ,247, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/15/2016,4.01, ,250, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/16/2016,4.32, ,242, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/17/2016,4.6, ,232, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/18/2016,4.4, ,237, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/19/2016,4.13, ,239, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/20/2016,4.15, ,228, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/21/2016,3.49, ,195, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/22/2016,2.97, ,189, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/23/2016,2.06, ,147, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/24/2016,3.94, ,231, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/25/2016,4.53, ,229, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/26/2016,4.33, ,227, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/27/2016,4.21, ,224, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/28/2016,4.18, ,222, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/29/2016,4.29, ,219, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,9/30/2016,3.61, ,207, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/1/2016,2.62, ,205, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/2/2016,1.44, ,143, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/3/2016,1.25, ,125, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/4/2016,2.07, ,186, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/5/2016,2.15, ,159, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/6/2016,2.45, ,198, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/7/2016,2.96, ,199, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/8/2016,3.06, ,199, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/9/2016,3.19, ,196, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/10/2016,3.16, ,194, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/11/2016,2.82, ,193, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/12/2016,2.56, ,163, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/13/2016,2.32, ,126, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/14/2016,2.2, ,130, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/15/2016,1.36, ,69, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/16/2016,1.36, ,69, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/17/2016,1.46, ,128, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/18/2016,1.58, ,167, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/19/2016,1.8, ,167, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/20/2016,1.68, ,168, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/21/2016,1.38, ,128, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/22/2016,1.67, ,153, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/23/2016,2.09, ,134, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/24/2016,1.15, ,71, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/25/2016,0.86, ,119, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/26/2016,2.2, ,137, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/27/2016,1.13, ,98, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/28/2016,0.89, ,130, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/29/2016,0.97, ,106, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/30/2016,0.87, ,79, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,10/31/2016,1.08, ,116, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/1/2016,1.23, ,149, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/2/2016,1.2, ,148, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/3/2016,1.32, ,141, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/4/2016,1.39, ,145, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/5/2016,1.47, ,136, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/6/2016,1.06, ,113, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/7/2016,1.12, ,124, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/8/2016,1.46, ,136, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/9/2016,1.24, ,134, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/10/2016,1.23, ,128, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/11/2016,1.67, ,101, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/12/2016,1.05, ,124, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/13/2016,0.99, ,124, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/14/2016,0.93, ,103, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/15/2016,0.63, ,106, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/16/2016,0.63, ,83, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/17/2016,0.73, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/18/2016,1.44, ,89, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/19/2016,1.24, ,105, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/20/2016,0.8, ,90, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/21/2016,0.7, ,92, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/22/2016,0.6, ,96, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/23/2016,0.56, ,94, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/24/2016,0.8, ,102, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/25/2016,1.25, ,80, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/26/2016,1.26, ,82, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/27/2016,0.35, ,86, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/28/2016,0.63, ,105, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/29/2016,0.55, ,111, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,11/30/2016,0.57, ,86, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/1/2016,0.48, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/2/2016,0.47, ,96, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/3/2016,0.77, ,108, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/4/2016,0.59, ,79, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/5/2016,0.69, ,100, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/6/2016,0.58, ,80, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/7/2016,0.26, ,67, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/8/2016,0.55, ,70, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/9/2016,1.11, ,77, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/10/2016,0.47, ,89, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/11/2016,0.3, ,95, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/12/2016,0.45, ,100, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/13/2016,0.21, ,71, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/14/2016,0.58, ,54, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/15/2016,0.08, ,71, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/16/2016,0.55, ,100, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/17/2016,0.45, ,105, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/18/2016,0.52, ,103, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/19/2016,0.35, ,88, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/20/2016,0.39, ,62, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/21/2016,0.47, ,97, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/22/2016,0.3, ,99, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/23/2016,0.43, ,54, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/24/2016,0.38, ,86, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/25/2016,0.24, ,82, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/26/2016,0.24, ,81, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/27/2016,0.51, ,88, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/28/2016,0.31, ,101, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/29/2016,0.3, ,101, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/30/2016,0.37, ,95, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,12/31/2016,0.38, ,101, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/1/2017,0.44, ,68, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/2/2017,0.3, ,74, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/3/2017,0.23, ,67, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/4/2017,0.31, ,95, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/5/2017,0.58, ,97, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/6/2017,0.32, ,95, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/7/2017,0.33, ,60, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/8/2017,0.53, ,59, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/9/2017,0.67, ,67, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/10/2017,0.56, ,58, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/11/2017,0.67, ,91, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/12/2017,0.55, ,80, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/13/2017,0.42, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/14/2017,0.52, ,113, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/15/2017,0.61, ,118, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/16/2017,0.75, ,114, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/17/2017,0.5, ,93, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/18/2017,0.64, ,42, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/19/2017,0.64, ,91, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/20/2017,0.71, ,94, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/21/2017,0.86, ,80, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/22/2017,0.58, ,91, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/23/2017,0.53, ,98, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/24/2017,0.69, ,109, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/25/2017,0.5, ,88, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/26/2017,0.84, ,121, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/27/2017,0.84, ,128, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/28/2017,0.72, ,119, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/29/2017,0.72, ,117, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/30/2017,0.84, ,138, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,1/31/2017,0.88, ,112, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/1/2017,0.74, ,94, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/2/2017,1.21, ,120, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/3/2017,0.89, ,87, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/4/2017,1.44, ,109, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/5/2017,1.4, ,140, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/6/2017,1.26, ,114, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/7/2017,1.41, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/8/2017,0.96, ,80, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/9/2017,1.45, ,89, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/10/2017,0.82, ,118, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/11/2017,1.37, ,164, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/12/2017,1.35, ,157, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/13/2017,1.06, ,119, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/14/2017,1.48, ,161, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/15/2017,1.95, ,116, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/16/2017,1.27, ,117, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/17/2017,0.67, ,87, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/18/2017,1.25, ,138, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/19/2017,1.35, ,109, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/20/2017,1.51, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/21/2017,1.28, ,124, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/22/2017,1.1, ,118, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/23/2017,1.27, ,147, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/24/2017,1.18, ,162, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/25/2017,1.25, ,134, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/26/2017,1.05, ,115, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/27/2017,1.26, ,142, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,2/28/2017,1.6, ,178, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/1/2017,1.99, ,205, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/2/2017,2.14, ,195, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/3/2017,1.61, ,151, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/4/2017,1.77, ,146, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/5/2017,0.85, ,110, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/6/2017,0.86, ,97, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/7/2017,1.48, ,152, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/8/2017,2.11, ,200, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/9/2017,1.66, ,146, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/10/2017,2.76, ,215, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/11/2017,2.62, ,189, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/12/2017,2.82, ,221, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/13/2017,2.89, ,229, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/14/2017,3.2, ,223, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/15/2017,2.23, ,137, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/16/2017,2.6, ,219, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/17/2017,1.81, ,120, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/18/2017,1.61, ,105, 
"5158 N CA-3, Etna, CA 96027(41.5277, -122.9042)",41.527674,-122.904202,3/19/2017,2.09, ,108, 
