Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
225,Scott Valley,Northeast Plateau,7/11/2018,192,6.78, ,0.20, ,351, ,,S,34.8, ,7.9, ,21.7, ,87,H,21,H,,Q,,Q,1.4, ,119.1, ,20.8, 
225,Scott Valley,Northeast Plateau,7/12/2018,193,7.09, ,0.00, ,353, ,,S,37.3, ,10.6, ,24.4, ,100,H,17,H,,Q,,Q,1.4, ,118.4, ,21.7, 
225,Scott Valley,Northeast Plateau,7/13/2018,194,5.51, ,0.30, ,247, ,1.5, ,35.3, ,13.0, ,23.8, ,99, ,30, ,51, ,13.0, ,1.6, ,139.4, ,21.9, 
225,Scott Valley,Northeast Plateau,7/14/2018,195,6.50, ,0.00, ,317, ,1.6, ,36.8, ,15.6,Y,25.6, ,84, ,22, ,47, ,13.6, ,1.2, ,103.3, ,22.0, 
225,Scott Valley,Northeast Plateau,7/15/2018,196,4.21, ,0.10, ,230, ,1.6,Y,31.9, ,12.7, ,20.6, ,92, ,33, ,67,Y,14.2,Y,1.4, ,118.5, ,22.2, 
225,Scott Valley,Northeast Plateau,7/16/2018,197,6.01, ,0.00, ,308, ,1.6, ,35.5, ,10.8, ,22.4, ,100, ,23, ,59, ,13.9, ,1.3, ,113.3, ,22.0, 
225,Scott Valley,Northeast Plateau,7/17/2018,198,7.05, ,0.00, ,332, ,1.3, ,36.1, ,12.2, ,24.3, ,96, ,19, ,43, ,11.0, ,1.5, ,130.5, ,22.4, 
225,Scott Valley,Northeast Plateau,7/18/2018,199,7.32, ,0.00, ,349, ,1.0, ,36.5, ,8.6, ,23.6, ,79, ,14, ,34, ,6.6, ,1.6, ,138.9, ,22.1, 
225,Scott Valley,Northeast Plateau,7/19/2018,200,6.94, ,0.00, ,334, ,1.0, ,35.7, ,10.0, ,23.1, ,79, ,14, ,36, ,7.4, ,1.4, ,122.8, ,22.0, 
225,Scott Valley,Northeast Plateau,7/20/2018,201,7.06, ,0.00, ,324, ,1.1, ,36.2, ,9.4, ,23.3, ,90, ,18, ,39, ,8.5, ,1.6, ,135.9, ,21.9, 
225,Scott Valley,Northeast Plateau,7/21/2018,202,6.96, ,0.00, ,333, ,1.0, ,34.5, ,9.2, ,22.7, ,84, ,13, ,35, ,6.5, ,1.5, ,131.0, ,22.0, 
225,Scott Valley,Northeast Plateau,7/22/2018,203,6.94, ,0.00, ,327, ,1.3, ,35.5, ,8.5, ,22.7, ,90, ,24, ,45, ,10.3, ,1.8, ,158.1, ,21.8, 
225,Scott Valley,Northeast Plateau,7/23/2018,204,6.38,R,0.00, ,111, ,2.0,R,35.5, ,18.5,Y,26.5,Y,100, ,24, ,,R,,I,1.6, ,139.7, ,23.6, 
225,Scott Valley,Northeast Plateau,7/24/2018,205,6.31, ,0.00,R,188, ,1.7,Y,37.1, ,17.3,Y,27.1,Y,99, ,24, ,47,Y,15.0,Y,2.1, ,181.0, ,23.7, 
225,Scott Valley,Northeast Plateau,7/25/2018,206,6.76, ,0.00, ,314, ,1.4, ,36.7, ,12.8, ,25.1, ,96, ,19, ,44, ,12.1, ,1.6, ,138.1, ,22.8, 
225,Scott Valley,Northeast Plateau,7/26/2018,207,6.98, ,0.40, ,321, ,1.2, ,36.9, ,10.9, ,23.6, ,89, ,16, ,42, ,10.0, ,1.6, ,138.1, ,22.9, 
225,Scott Valley,Northeast Plateau,7/27/2018,208,7.24, ,0.00, ,318, ,1.0, ,35.7, ,10.8, ,23.2, ,83, ,14, ,37, ,7.5, ,1.9, ,160.6, ,22.7, 
225,Scott Valley,Northeast Plateau,7/28/2018,209,6.95, ,0.00, ,329, ,0.9, ,36.2, ,6.3, ,22.1, ,83, ,12, ,34, ,5.7, ,1.5, ,132.8, ,22.2, 
225,Scott Valley,Northeast Plateau,7/29/2018,210,6.21, ,0.00, ,271, ,1.1, ,36.0, ,8.8, ,22.6, ,79, ,15, ,39, ,7.9, ,1.5, ,130.3, ,22.1, 
225,Scott Valley,Northeast Plateau,7/30/2018,211,5.85, ,0.00, ,267, ,1.2, ,36.4, ,10.1, ,22.4, ,89, ,17, ,44, ,9.6, ,1.4, ,122.3, ,21.9, 
225,Scott Valley,Northeast Plateau,7/31/2018,212,5.36, ,0.00, ,241, ,1.3, ,34.6, ,10.9, ,22.2, ,91, ,21, ,48, ,10.6, ,1.6, ,139.7, ,21.8, 
225,Scott Valley,Northeast Plateau,8/1/2018,213,6.13, ,0.00, ,285, ,1.2, ,34.7, ,9.6, ,21.8, ,90, ,16, ,44, ,9.1, ,1.6, ,134.4, ,21.6, 
225,Scott Valley,Northeast Plateau,8/2/2018,214,6.49, ,0.00, ,296, ,1.0, ,32.7, ,7.6, ,20.3, ,89, ,17, ,40, ,6.5, ,1.9, ,164.2, ,21.3, 
225,Scott Valley,Northeast Plateau,8/3/2018,215,6.36, ,0.00, ,305, ,1.0, ,31.1, ,7.3, ,19.3, ,87, ,19, ,43, ,6.3, ,1.8, ,157.4, ,21.0, 
225,Scott Valley,Northeast Plateau,8/4/2018,216,5.37, ,0.00, ,258, ,1.0, ,28.6, ,6.9, ,18.0, ,85, ,23, ,49, ,7.0, ,1.8, ,151.3, ,20.6, 
225,Scott Valley,Northeast Plateau,8/5/2018,217,5.51, ,0.00, ,260, ,1.0, ,31.1, ,6.8, ,18.9, ,91, ,22, ,48, ,7.6, ,1.8, ,151.2, ,20.3, 
225,Scott Valley,Northeast Plateau,8/6/2018,218,6.03, ,0.00, ,295, ,1.0, ,33.2, ,6.6, ,20.2, ,92, ,15, ,43, ,7.1, ,1.5, ,126.7, ,20.4, 
225,Scott Valley,Northeast Plateau,8/7/2018,219,5.27, ,0.00, ,254, ,1.2, ,35.6, ,8.8, ,21.3, ,84, ,22, ,48, ,9.7, ,1.2, ,107.3, ,20.6, 
225,Scott Valley,Northeast Plateau,8/8/2018,220,5.63, ,0.20, ,255, ,1.3, ,35.9, ,10.1, ,22.0, ,99, ,23, ,50, ,11.2, ,1.5, ,131.0, ,19.9, 
225,Scott Valley,Northeast Plateau,8/9/2018,221,5.65, ,0.00, ,259, ,1.3, ,36.5, ,10.1, ,23.1, ,91, ,20, ,47, ,11.0, ,1.4, ,118.6, ,20.6, 
225,Scott Valley,Northeast Plateau,8/10/2018,222,6.25, ,0.20, ,316, ,1.2, ,35.6, ,10.7, ,22.5, ,86, ,19, ,45, ,9.9, ,1.6, ,140.6, ,21.1, 
225,Scott Valley,Northeast Plateau,8/11/2018,223,6.42, ,0.00, ,321, ,1.0, ,32.1, ,8.2, ,21.3, ,88, ,18, ,40, ,7.2, ,1.9, ,160.0, ,21.3, 
225,Scott Valley,Northeast Plateau,8/12/2018,224,5.55, ,0.00, ,281, ,1.1, ,32.4, ,7.5, ,19.9, ,90, ,23, ,49, ,8.9, ,1.4, ,117.0, ,21.0, 
225,Scott Valley,Northeast Plateau,8/13/2018,225,5.05, ,0.00, ,241, ,1.2, ,32.6, ,8.3, ,20.1, ,89, ,23, ,50, ,9.5, ,1.5, ,128.5, ,20.8, 
225,Scott Valley,Northeast Plateau,8/14/2018,226,5.45, ,0.00, ,264, ,1.1, ,34.2, ,8.5, ,20.5, ,89, ,18, ,47, ,8.9, ,1.3, ,114.2, ,20.7, 
225,Scott Valley,Northeast Plateau,8/15/2018,227,4.92, ,0.00, ,231, ,1.2, ,34.0, ,9.6, ,21.0, ,86, ,27, ,47, ,9.4, ,1.3, ,115.7, ,20.7, 
225,Scott Valley,Northeast Plateau,8/16/2018,228,5.61, ,0.00, ,261, ,1.0, ,33.4, ,9.1, ,20.6, ,88, ,18, ,41, ,7.0, ,1.5, ,127.5, ,20.6, 
225,Scott Valley,Northeast Plateau,8/17/2018,229,5.59, ,0.00, ,272, ,0.9, ,33.5, ,4.7, ,18.8, ,88, ,12, ,40, ,4.8, ,1.3, ,114.5, ,20.2, 
225,Scott Valley,Northeast Plateau,8/18/2018,230,5.56, ,0.00, ,262, ,0.9, ,35.2, ,6.4, ,20.0, ,89, ,12, ,40, ,5.9, ,1.4, ,124.4, ,20.1, 
225,Scott Valley,Northeast Plateau,8/19/2018,231,6.00, ,0.00, ,274, ,0.9, ,34.1, ,6.1, ,19.4, ,82, ,14, ,39, ,5.2, ,1.8, ,153.4, ,20.0, 
225,Scott Valley,Northeast Plateau,8/20/2018,232,5.71, ,0.30, ,301, ,0.9, ,33.0, ,4.5, ,19.1, ,88, ,16, ,42, ,5.8, ,1.4, ,117.5, ,19.9, 
225,Scott Valley,Northeast Plateau,8/21/2018,233,4.98, ,0.00, ,239, ,1.0, ,32.3, ,7.4, ,19.4, ,83, ,17, ,44, ,6.8, ,1.3, ,110.0, ,19.9, 
225,Scott Valley,Northeast Plateau,8/22/2018,234,4.50, ,0.00, ,222, ,1.1, ,32.4, ,7.7, ,18.9, ,88, ,20, ,50, ,8.2, ,1.2, ,104.4, ,19.8, 
225,Scott Valley,Northeast Plateau,8/23/2018,235,5.09, ,0.20, ,243, ,1.2, ,30.9, ,7.6, ,18.8, ,100, ,27, ,54, ,9.3, ,1.6, ,140.0, ,19.2, 
225,Scott Valley,Northeast Plateau,8/24/2018,236,5.27, ,0.00, ,269, ,1.0, ,29.2, ,6.1, ,17.7, ,91, ,22, ,49, ,6.7, ,1.5, ,130.6, ,19.4, 
225,Scott Valley,Northeast Plateau,8/25/2018,237,5.28, ,0.00, ,263, ,1.0, ,29.9, ,6.8, ,18.1, ,90, ,23, ,48, ,7.0, ,1.6, ,140.7, ,19.4, 
225,Scott Valley,Northeast Plateau,8/26/2018,238,5.35, ,0.00, ,248, ,0.9, ,29.1, ,4.5, ,17.6, ,84, ,23, ,45, ,5.6, ,2.1, ,178.8, ,19.1, 
225,Scott Valley,Northeast Plateau,8/27/2018,239,5.36, ,0.00, ,288, ,1.0, ,29.0, ,5.5, ,18.1, ,91, ,20, ,49, ,7.3, ,1.6, ,140.3, ,19.1, 
225,Scott Valley,Northeast Plateau,8/28/2018,240,5.14, ,0.00, ,275, ,1.0, ,31.5, ,4.9, ,18.5, ,94, ,23, ,47, ,7.0, ,1.2, ,106.3, ,19.2, 
225,Scott Valley,Northeast Plateau,8/29/2018,241,5.38, ,0.00, ,273, ,1.1, ,31.5, ,6.3, ,19.4, ,91, ,26, ,50, ,8.6, ,1.7, ,147.7, ,19.3, 
225,Scott Valley,Northeast Plateau,8/30/2018,242,5.34, ,0.00, ,266, ,1.1, ,29.2, ,9.3, ,19.2, ,86, ,28, ,50, ,8.7, ,1.8, ,158.1, ,19.6, 
225,Scott Valley,Northeast Plateau,8/31/2018,243,5.19, ,0.00, ,279, ,0.9, ,28.7, ,7.8, ,17.6, ,85, ,19, ,46, ,5.8, ,1.6, ,139.3, ,19.4, 
225,Scott Valley,Northeast Plateau,9/1/2018,244,4.99, ,0.00, ,280, ,0.9, ,32.1, ,4.4, ,17.3, ,91, ,16, ,44, ,5.0, ,1.2, ,107.6, ,19.1, 
225,Scott Valley,Northeast Plateau,9/2/2018,245,4.99, ,0.00, ,259, ,0.9, ,33.0, ,4.1, ,17.9, ,94, ,18, ,44, ,5.5, ,1.3, ,109.3, ,18.9, 
225,Scott Valley,Northeast Plateau,9/3/2018,246,5.14, ,0.00, ,265, ,0.9, ,34.1, ,5.0, ,19.1, ,86, ,15, ,41, ,5.6, ,1.4, ,119.4, ,19.0, 
225,Scott Valley,Northeast Plateau,9/4/2018,247,4.79, ,0.10, ,257, ,1.3, ,34.5, ,5.6, ,18.8, ,100, ,16, ,58, ,10.3, ,1.3, ,110.8, ,18.4, 
225,Scott Valley,Northeast Plateau,9/5/2018,248,5.39, ,0.00, ,265, ,1.0, ,33.7, ,5.6, ,20.3, ,91, ,15, ,41, ,6.7, ,1.6, ,140.2, ,18.8, 
225,Scott Valley,Northeast Plateau,9/6/2018,249,4.88, ,0.10, ,250, ,1.0, ,31.4, ,5.9, ,18.4, ,90, ,21, ,47, ,6.8, ,1.5, ,125.4, ,19.1, 
225,Scott Valley,Northeast Plateau,9/7/2018,250,3.21, ,0.00, ,169, ,1.0, ,29.5, ,6.5, ,17.2, ,90, ,24, ,50, ,6.7, ,1.2, ,103.3, ,18.9, 
225,Scott Valley,Northeast Plateau,9/8/2018,251,4.85, ,0.00, ,262, ,0.8, ,28.4, ,2.6, ,15.9, ,91, ,20, ,46, ,4.2, ,1.5, ,131.1, ,18.5, 
225,Scott Valley,Northeast Plateau,9/9/2018,252,4.66, ,0.00, ,254, ,0.8, ,30.4, ,2.2, ,15.7, ,92, ,17, ,46, ,4.1, ,1.4, ,119.1, ,18.1, 
225,Scott Valley,Northeast Plateau,9/10/2018,253,4.76, ,0.00, ,256, ,0.8, ,28.7, ,2.7, ,15.5, ,85, ,19, ,43, ,2.9, ,1.8, ,155.0, ,17.9, 
225,Scott Valley,Northeast Plateau,9/11/2018,254,4.17, ,0.00, ,225, ,0.7, ,22.6, ,0.7, ,11.8, ,89, ,26, ,52, ,2.2, ,1.9, ,166.7, ,17.3, 
225,Scott Valley,Northeast Plateau,9/12/2018,255,3.61, ,0.10, ,210, ,0.8, ,21.3, ,1.2, ,12.5, ,90, ,30, ,57, ,4.2, ,1.8, ,153.6, ,16.9, 
225,Scott Valley,Northeast Plateau,9/13/2018,256,3.97, ,0.00, ,243, ,0.8, ,22.0, ,3.0, ,13.2, ,95, ,28, ,56, ,4.6, ,1.6, ,135.9, ,17.1, 
225,Scott Valley,Northeast Plateau,9/14/2018,257,4.18, ,0.00, ,253, ,0.7, ,23.9, ,1.0, ,12.4, ,94, ,25, ,51, ,2.6, ,1.6, ,135.6, ,16.8, 
225,Scott Valley,Northeast Plateau,9/15/2018,258,4.17, ,0.00, ,239, ,0.7, ,23.6, ,-0.7, ,11.8, ,92, ,25, ,51, ,2.1, ,2.0, ,168.8, ,16.4, 
225,Scott Valley,Northeast Plateau,9/16/2018,259,3.98, ,0.00, ,249, ,0.7, ,23.8, ,-0.4, ,11.4, ,92, ,23, ,54, ,2.3, ,1.5, ,132.9, ,16.2, 
225,Scott Valley,Northeast Plateau,9/17/2018,260,4.09, ,0.10, ,241, ,0.8, ,26.2, ,-0.3, ,12.7, ,100, ,21, ,52, ,3.0, ,1.4, ,121.3, ,15.9, 
225,Scott Valley,Northeast Plateau,9/18/2018,261,3.94, ,0.00, ,236, ,1.0, ,26.4, ,1.4, ,13.4, ,100, ,26, ,66, ,7.2, ,1.5, ,129.5, ,15.6, 
225,Scott Valley,Northeast Plateau,9/19/2018,262,4.11, ,0.00, ,243, ,0.7, ,23.6, ,-0.2, ,12.5, ,93, ,15, ,46, ,1.0, ,1.6, ,142.4, ,15.7, 
225,Scott Valley,Northeast Plateau,9/20/2018,263,3.55, ,0.10, ,241, ,0.8, ,26.8, ,-0.9, ,11.2, ,100, ,17, ,61, ,4.0, ,1.2, ,99.4, ,15.0, 
225,Scott Valley,Northeast Plateau,9/21/2018,264,3.90, ,0.00, ,218, ,0.6, ,30.6, ,-0.7, ,14.4, ,87, ,15, ,36, ,-0.4, ,1.4, ,118.1, ,15.1, 
225,Scott Valley,Northeast Plateau,9/22/2018,265,3.36, ,0.00, ,150, ,0.8, ,25.6, ,3.6, ,15.9, ,75, ,22, ,44, ,3.6, ,2.1, ,184.9, ,15.3, 
225,Scott Valley,Northeast Plateau,9/23/2018,266,3.88, ,0.00, ,235, ,0.7, ,23.7, ,1.5, ,14.4, ,77, ,13, ,43, ,2.0, ,1.9, ,166.0, ,15.6, 
225,Scott Valley,Northeast Plateau,9/24/2018,267,3.89, ,0.00, ,233, ,0.5, ,26.0, ,-2.3, ,11.3, ,83, ,12, ,40, ,-1.8, ,1.5, ,127.4, ,15.1, 
225,Scott Valley,Northeast Plateau,9/25/2018,268,3.73, ,0.00, ,232, ,0.6, ,28.8, ,-2.7,Y,12.2, ,80, ,14, ,40, ,-1.1, ,1.2, ,107.4, ,14.8, 
225,Scott Valley,Northeast Plateau,9/26/2018,269,3.70, ,0.00, ,228, ,0.7, ,31.4, ,-1.1, ,13.9, ,77, ,15, ,42, ,1.1, ,1.0, ,89.7, ,14.8, 
225,Scott Valley,Northeast Plateau,9/27/2018,270,3.92, ,0.00, ,210, ,0.7, ,32.6, ,0.9, ,15.3, ,79, ,17, ,39, ,1.4, ,1.2, ,101.2, ,14.9, 
225,Scott Valley,Northeast Plateau,9/28/2018,271,3.74, ,0.00, ,194, ,0.7, ,31.9, ,1.7, ,16.3, ,80, ,17, ,40, ,2.5, ,1.3, ,113.3, ,15.0, 
225,Scott Valley,Northeast Plateau,9/29/2018,272,3.80, ,1.40, ,163, ,0.9, ,22.5, ,8.6, ,15.4, ,96, ,25, ,52, ,5.6, ,3.1, ,263.8, ,15.2, 
225,Scott Valley,Northeast Plateau,9/30/2018,273,2.66, ,0.30, ,180, ,1.1, ,21.1, ,4.7, ,13.1, ,97, ,44, ,74, ,8.5, ,1.4, ,124.0, ,15.5, 
225,Scott Valley,Northeast Plateau,10/1/2018,274,0.72, ,0.20, ,60, ,1.1, ,17.7, ,3.2, ,11.7, ,95, ,60, ,82, ,8.8, ,1.2, ,104.6, ,15.1, 
225,Scott Valley,Northeast Plateau,10/2/2018,275,1.40, ,2.10, ,108, ,1.4,Y,19.3, ,9.1,Y,13.6, ,98, ,68, ,88,Y,11.7,Y,1.2, ,103.9, ,15.3, 
225,Scott Valley,Northeast Plateau,10/3/2018,276,1.96, ,0.10, ,130, ,1.4,Y,23.0, ,8.5,Y,14.4, ,100, ,50, ,84,Y,11.6,Y,1.3, ,113.9, ,15.6, 
225,Scott Valley,Northeast Plateau,10/4/2018,277,3.46, ,0.10, ,197, ,0.9, ,21.6, ,0.5, ,13.6, ,97, ,23, ,59, ,5.7, ,1.8, ,159.5, ,16.0, 
225,Scott Valley,Northeast Plateau,10/5/2018,278,0.95, ,4.10, ,85, ,0.8, ,14.2, ,-2.2, ,6.7, ,99, ,47, ,84, ,4.3, ,1.1, ,92.4, ,14.7, 
225,Scott Valley,Northeast Plateau,10/6/2018,279,2.16, ,0.00, ,148, ,1.0, ,18.3, ,2.9, ,11.0, ,99, ,46, ,75, ,6.8, ,1.7, ,147.7, ,14.7, 
225,Scott Valley,Northeast Plateau,10/7/2018,280,2.88, ,0.10, ,192, ,0.7, ,20.6, ,-2.2, ,8.8, ,100, ,30, ,66, ,2.7, ,1.5, ,133.7, ,14.2, 
225,Scott Valley,Northeast Plateau,10/8/2018,281,2.57, ,0.00, ,161, ,1.0, ,22.4, ,4.9, ,12.8, ,94, ,44, ,69, ,7.3, ,1.6, ,134.2, ,14.5, 
225,Scott Valley,Northeast Plateau,10/9/2018,282,3.17, ,0.00, ,183, ,0.7, ,20.3, ,0.3, ,9.5, ,100, ,21, ,63, ,2.8, ,2.1, ,178.3, ,14.3, 
225,Scott Valley,Northeast Plateau,10/10/2018,283,2.81, ,0.00, ,192, ,0.7, ,19.1, ,-0.9, ,8.0, ,96, ,30, ,62, ,1.2, ,1.4, ,123.9, ,13.7, 
225,Scott Valley,Northeast Plateau,10/11/2018,284,2.80, ,0.00, ,194, ,0.6, ,19.8, ,-4.0, ,6.9, ,96, ,27, ,59, ,-0.4, ,1.4, ,116.7, ,13.2, 
225,Scott Valley,Northeast Plateau,10/12/2018,285,2.67, ,0.00, ,191, ,0.6, ,22.7, ,-5.0, ,7.2, ,96, ,22, ,58, ,-0.6, ,1.0, ,88.6, ,12.7, 
225,Scott Valley,Northeast Plateau,10/13/2018,286,3.03, ,0.00, ,192, ,0.5, ,24.1, ,-4.4, ,8.6, ,92, ,11, ,42, ,-3.5, ,1.4, ,117.8, ,12.5, 
225,Scott Valley,Northeast Plateau,10/14/2018,287,2.75, ,0.00, ,193, ,0.4, ,19.0, ,-7.7,Y,5.7, ,89, ,13, ,40, ,-6.7, ,1.3, ,116.4, ,12.1, 
225,Scott Valley,Northeast Plateau,10/15/2018,288,2.45, ,0.00, ,189, ,0.4,Y,21.4, ,-9.8,Y,4.6, ,85, ,14, ,43,Y,-6.9,Y,1.0, ,86.1, ,11.5, 
225,Scott Valley,Northeast Plateau,10/16/2018,289,2.70, ,0.00, ,183, ,0.4, ,24.8, ,-7.5,Y,7.1, ,85, ,15, ,41, ,-5.2, ,1.1, ,94.1, ,11.3, 
225,Scott Valley,Northeast Plateau,10/17/2018,290,2.58, ,0.00, ,179, ,0.5, ,25.4, ,-5.2, ,8.4, ,85, ,15, ,46, ,-2.6, ,0.9, ,81.8, ,11.3, 
225,Scott Valley,Northeast Plateau,10/18/2018,291,2.53, ,0.00, ,176, ,0.5, ,27.2, ,-3.5, ,8.9, ,87, ,15, ,47, ,-1.9, ,0.9, ,77.9, ,11.4, 
225,Scott Valley,Northeast Plateau,10/19/2018,292,2.66, ,0.00, ,174, ,0.5, ,26.8, ,-3.7, ,9.6, ,88, ,16, ,45, ,-1.6, ,1.1, ,92.3, ,11.4, 
225,Scott Valley,Northeast Plateau,10/20/2018,293,2.50, ,0.00, ,172, ,0.5, ,27.3, ,-3.9, ,8.8, ,88, ,14, ,46, ,-2.0, ,1.0, ,84.4, ,11.4, 
225,Scott Valley,Northeast Plateau,10/21/2018,294,2.48, ,0.00, ,169, ,0.5, ,27.2, ,-4.5, ,9.0, ,84, ,15, ,43, ,-3.0, ,0.9, ,78.9, ,11.2, 
225,Scott Valley,Northeast Plateau,10/22/2018,295,2.76, ,0.00, ,165, ,0.5, ,25.2, ,-3.8, ,8.7, ,85, ,16, ,43, ,-3.1, ,1.4, ,122.9, ,11.2, 
225,Scott Valley,Northeast Plateau,10/23/2018,296,1.07, ,0.00, ,57, ,0.5, ,17.3, ,-4.3, ,7.1, ,81, ,32, ,54, ,-1.5, ,1.4, ,121.8, ,10.8, 
225,Scott Valley,Northeast Plateau,10/24/2018,297,1.06, ,0.00, ,76, ,0.7, ,17.8, ,0.9, ,10.3, ,87, ,43, ,58, ,2.4, ,1.1, ,91.1, ,11.1, 
225,Scott Valley,Northeast Plateau,10/25/2018,298,1.82, ,0.00, ,129, ,0.7, ,22.3, ,-1.8, ,9.0, ,92, ,31, ,62, ,2.1, ,1.1, ,98.5, ,10.9, 
225,Scott Valley,Northeast Plateau,10/26/2018,299,2.03, ,0.00, ,133, ,0.8, ,25.4, ,0.9, ,11.5, ,89, ,27, ,59, ,3.7, ,1.1, ,98.2, ,11.3, 
225,Scott Valley,Northeast Plateau,10/27/2018,300,2.18, ,0.00, ,133, ,0.8, ,24.5, ,-1.2, ,11.5, ,96, ,29, ,61, ,4.2, ,1.4, ,124.1, ,11.5, 
225,Scott Valley,Northeast Plateau,10/28/2018,301,1.27, ,0.30, ,55, ,0.9, ,17.2, ,2.5, ,12.1, ,82, ,48, ,64, ,5.5, ,2.7, ,229.0, ,12.0, 
225,Scott Valley,Northeast Plateau,10/29/2018,302,1.58, ,0.00, ,124, ,0.7, ,14.7, ,1.8, ,7.5, ,92, ,44, ,69, ,2.1, ,1.5, ,128.6, ,11.4, 
225,Scott Valley,Northeast Plateau,10/30/2018,303,1.78, ,0.00, ,150, ,0.6, ,16.8, ,-5.7, ,4.4, ,98, ,28, ,66, ,-1.4, ,0.9, ,79.8, ,10.9, 
225,Scott Valley,Northeast Plateau,10/31/2018,304,1.43, ,0.00, ,105, ,0.8, ,19.0, ,-0.7, ,9.2, ,92, ,34, ,67, ,3.3, ,1.0, ,86.7, ,10.9, 
225,Scott Valley,Northeast Plateau,11/1/2018,305,1.87, ,0.00, ,135, ,0.9, ,23.2, ,1.3, ,10.1, ,98, ,40, ,75, ,5.8, ,1.0, ,82.8, ,11.5, 
225,Scott Valley,Northeast Plateau,11/2/2018,306,2.02, ,0.00, ,138, ,0.8, ,20.6, ,-2.7, ,8.3, ,99, ,41, ,72, ,3.6, ,1.5, ,131.1, ,11.2, 
225,Scott Valley,Northeast Plateau,11/3/2018,307,1.77, ,0.00, ,134, ,0.6, ,21.0, ,-4.1, ,6.6, ,100, ,27, ,65, ,0.6, ,1.0, ,86.7, ,11.0, 
225,Scott Valley,Northeast Plateau,11/4/2018,308,1.13, ,0.00, ,83, ,0.6, ,18.8, ,-5.8, ,5.5, ,93, ,39, ,71, ,0.6, ,1.4, ,119.6, ,10.5, 
225,Scott Valley,Northeast Plateau,11/5/2018,309,1.71, ,0.00, ,137, ,0.6, ,15.7, ,-6.9, ,4.2, ,99, ,34, ,69, ,-1.1, ,1.3, ,109.9, ,10.1, 
225,Scott Valley,Northeast Plateau,11/6/2018,310,1.52, ,0.00, ,138, ,0.4, ,16.8, ,-9.6, ,0.9, ,96, ,18, ,64, ,-5.0, ,0.9, ,74.2, ,9.5, 
225,Scott Valley,Northeast Plateau,11/7/2018,311,1.69, ,0.00, ,138, ,0.3, ,14.8, ,-9.7, ,0.6, ,90, ,23, ,54, ,-7.6, ,1.2, ,105.1, ,8.8, 
225,Scott Valley,Northeast Plateau,11/8/2018,312,1.51, ,0.00, ,137, ,0.3,Y,13.1, ,-13.6,Y,-1.6,Y,86, ,23, ,54,Y,-9.7,Y,1.1, ,93.7, ,8.1, 
225,Scott Valley,Northeast Plateau,11/9/2018,313,1.41, ,0.00, ,135, ,0.3,Y,14.1, ,-13.4,Y,-1.9,Y,86, ,18, ,49,Y,-11.1,Y,0.9, ,78.8, ,7.5, 
225,Scott Valley,Northeast Plateau,11/10/2018,314,1.53, ,0.00, ,135, ,0.3,Y,16.9, ,-10.8,Y,-0.3, ,83, ,17, ,46,Y,-10.5,Y,1.0, ,82.5, ,7.2, 
225,Scott Valley,Northeast Plateau,11/11/2018,315,1.44, ,0.00, ,133, ,0.3,Y,14.3, ,-13.4,Y,-1.5, ,83, ,18, ,47,Y,-11.4,Y,0.9, ,80.3, ,6.8, 
225,Scott Valley,Northeast Plateau,11/12/2018,316,1.43, ,0.00, ,129, ,0.3,Y,16.3, ,-11.9,Y,-0.5, ,82, ,15, ,44,Y,-11.1,Y,0.9, ,76.6, ,6.6, 
225,Scott Valley,Northeast Plateau,11/13/2018,317,1.06, ,0.00, ,87, ,0.3,Y,13.6, ,-9.0, ,-0.1, ,79, ,21, ,48,Y,-9.9,Y,0.9, ,79.3, ,6.6, 
225,Scott Valley,Northeast Plateau,11/14/2018,318,1.32, ,0.00, ,112, ,0.3, ,15.9, ,-9.9, ,0.7, ,81, ,18, ,47, ,-9.3, ,0.9, ,78.3, ,6.5, 
225,Scott Valley,Northeast Plateau,11/15/2018,319,1.50, ,0.00, ,126, ,0.3, ,18.1, ,-8.2, ,3.0, ,82, ,17, ,44, ,-8.2, ,0.8, ,71.5, ,6.7, 
225,Scott Valley,Northeast Plateau,11/16/2018,320,1.38, ,0.00, ,117, ,0.4, ,17.9, ,-8.8, ,2.1, ,82, ,25, ,54, ,-6.2, ,0.9, ,80.7, ,6.8, 
225,Scott Valley,Northeast Plateau,11/17/2018,321,1.39, ,0.00, ,118, ,0.4, ,18.2, ,-8.5, ,2.0, ,87, ,29, ,60, ,-4.9, ,1.0, ,83.1, ,6.6, 
225,Scott Valley,Northeast Plateau,11/18/2018,322,1.26, ,0.00, ,115, ,0.4, ,16.8, ,-9.4, ,0.9, ,94, ,34, ,69, ,-4.2, ,0.8, ,68.8, ,6.5, 
225,Scott Valley,Northeast Plateau,11/19/2018,323,1.13, ,0.00, ,111, ,0.4, ,15.2, ,-10.6, ,-0.6, ,95, ,33, ,70, ,-5.4, ,0.8, ,68.9, ,6.1, 
