"","Date","mean_cfs","Qual_Flag","AF"
"24329",2008-05-10,1210,"A",2400.016608
"24330",2008-05-11,1330,"A",2638.034784
"24331",2008-05-12,1250,"A",2479.356
"24332",2008-05-13,1130,"A",2241.337824
"24333",2008-05-14,1250,"A",2479.356
"24334",2008-05-15,1800,"A",3570.27264
"24335",2008-05-16,2530,"A",5018.216544
"24336",2008-05-17,2910,"A",5771.940768
"24337",2008-05-18,3000,"A",5950.4544
"24338",2008-05-19,2650,"A",5256.23472
"24339",2008-05-20,2440,"A",4839.702912
"24340",2008-05-21,1970,"A",3907.465056
"24341",2008-05-22,1560,"A",3094.236288
"24342",2008-05-23,1310,"A",2598.365088
"24343",2008-05-24,1120,"A",2221.502976
"24344",2008-05-25,1020,"A",2023.154496
"24345",2008-05-26,1020,"A",2023.154496
"24346",2008-05-27,1090,"A",2161.998432
"24347",2008-05-28,1320,"A",2618.199936
"24348",2008-05-29,1340,"A",2657.869632
"24349",2008-05-30,1260,"A",2499.190848
"24350",2008-05-31,1240,"A",2459.521152
"24351",2008-06-01,1210,"A",2400.016608
"24352",2008-06-02,1110,"A",2201.668128
"24353",2008-06-03,1060,"A",2102.493888
"24354",2008-06-04,1100,"A",2181.83328
"24355",2008-06-05,951,"A",1886.2940448
"24356",2008-06-06,853,"A",1691.9125344
"24357",2008-06-07,779,"A",1545.1346592
"24358",2008-06-08,727,"A",1441.9934496
"24359",2008-06-09,701,"A",1390.4228448
"24360",2008-06-10,712,"A",1412.2411776
"24361",2008-06-11,639,"A",1267.4467872
"24362",2008-06-12,588,"A",1166.2890624
"24363",2008-06-13,542,"A",1075.0487616
"24364",2008-06-14,523,"A",1037.3625504
"24365",2008-06-15,538,"A",1067.1148224
"24366",2008-06-16,533,"A",1057.1973984
"24367",2008-06-17,495,"A",981.824976
"24368",2008-06-18,451,"A",894.5516448
"24369",2008-06-19,412,"A",817.1957376
"24370",2008-06-20,379,"A",751.7407392
"24371",2008-06-21,346,"A",686.2857408
"24372",2008-06-22,344,"A",682.3187712
"24373",2008-06-23,336,"A",666.4508928
"24374",2008-06-24,307,"A",608.9298336
"24375",2008-06-25,274,"A",543.4748352
"24376",2008-06-26,247,"A",489.9207456
"24377",2008-06-27,232,"A",460.1684736
"24378",2008-06-28,222,"A",440.3336256
"24379",2008-06-29,215,"A",426.449232
"24380",2008-06-30,205,"A",406.614384
"24381",2008-07-01,196,"A",388.7630208
"24382",2008-07-02,178,"A",353.0602944
"24383",2008-07-03,168,"A e",333.2254464
"24384",2008-07-04,156,"A e",309.4236288
"24385",2008-07-05,148,"A e",293.5557504
"24386",2008-07-06,140,"A e",277.687872
"24387",2008-07-07,133,"A e",263.8034784
"24388",2008-07-08,127,"A e",251.9025696
"24389",2008-07-09,119,"A e",236.0346912
"24390",2008-07-10,113,"A e",224.1337824
"24391",2008-07-11,106,"A e",210.2493888
"24392",2008-07-12,99,"A e",196.3649952
"24393",2008-07-13,94,"A e",186.4475712
"24394",2008-07-14,90,"A e",178.513632
"24395",2008-07-15,87,"A e",172.5631776
"24396",2008-07-16,86,"A e",170.5796928
"24397",2008-07-17,85,"A e",168.596208
"24398",2008-07-18,85.5,"A",169.5879504
"24399",2008-07-19,83.2,"A",165.02593536
"24400",2008-07-20,80.6,"A",159.86887488
"24401",2008-07-21,78.1,"A",154.91016288
"24402",2008-07-22,75.1,"A",148.95970848
"24403",2008-07-23,72.9,"A",144.59604192
"24404",2008-07-24,71.8,"A",142.41420864
"24405",2008-07-25,71,"A",140.8274208
"24406",2008-07-26,69.2,"A",137.25714816
"24407",2008-07-27,67.4,"A",133.68687552
"24408",2008-07-28,64.6,"A",128.13311808
"24409",2008-07-29,60.9,"A",120.79422432
"24410",2008-07-30,58,"A",115.0421184
"24411",2008-07-31,53.6,"A",106.31478528
"24412",2008-08-01,45.9,"A",91.04195232
"24413",2008-08-02,43.3,"A",85.88489184
"24414",2008-08-03,42.8,"A",84.89314944
"24415",2008-08-04,40.7,"A",80.72783136
"24416",2008-08-05,37.5,"A",74.38068
"24417",2008-08-06,34.1,"A",67.63683168
"24418",2008-08-07,31.8,"A",63.07481664
"24419",2008-08-08,27.5,"A",54.545832
"24420",2008-08-09,24.1,"A",47.80198368
"24421",2008-08-10,23.4,"A",46.41354432
"24422",2008-08-11,22,"A",43.6366656
"24423",2008-08-12,21.3,"A",42.24822624
"24424",2008-08-13,19.4,"A",38.47960512
"24425",2008-08-14,18.1,"A",35.90107488
"24426",2008-08-15,17.6,"A",34.90933248
"24427",2008-08-16,16.7,"A",33.12419616
"24428",2008-08-17,17.9,"A",35.50437792
"24429",2008-08-18,17.4,"A",34.51263552
"24430",2008-08-19,16.2,"A",32.13245376
"24431",2008-08-20,16.9,"A",33.52089312
"24432",2008-08-21,16.5,"A",32.7274992
"24433",2008-08-22,15.5,"A",30.7440144
"24434",2008-08-23,15.4,"A",30.54566592
"24435",2008-08-24,14.9,"A",29.55392352
"24436",2008-08-25,15.2,"A",30.14896896
"24437",2008-08-26,15.4,"A",30.54566592
"24438",2008-08-27,14.9,"A",29.55392352
"24439",2008-08-28,14.7,"A",29.15722656
"24440",2008-08-29,14.9,"A",29.55392352
"24441",2008-08-30,14.9,"A",29.55392352
"24442",2008-08-31,15,"A",29.752272
"24443",2008-09-01,15.2,"A",30.14896896
"24444",2008-09-02,14.4,"A",28.56218112
"24445",2008-09-03,13.8,"A",27.37209024
"24446",2008-09-04,13.7,"A",27.17374176
"24447",2008-09-05,13.7,"A",27.17374176
"24448",2008-09-06,14.4,"A",28.56218112
"24449",2008-09-07,14.9,"A",29.55392352
"24450",2008-09-08,15.3,"A",30.34731744
"24451",2008-09-09,15.3,"A",30.34731744
"24452",2008-09-10,15.8,"A",31.33905984
"24453",2008-09-11,16.2,"A",32.13245376
"24454",2008-09-12,16.1,"A",31.93410528
"24455",2008-09-13,16.3,"A",32.33080224
"24456",2008-09-14,16.6,"A",32.92584768
"24457",2008-09-15,16.7,"A",33.12419616
"24458",2008-09-16,16.3,"A",32.33080224
"24459",2008-09-17,16,"A",31.7357568
"24460",2008-09-18,16.9,"A",33.52089312
"24461",2008-09-19,17,"A",33.7192416
"24462",2008-09-20,17.5,"A",34.710984
"24463",2008-09-21,18.2,"A",36.09942336
"24464",2008-09-22,18.9,"A",37.48786272
"24465",2008-09-23,18.7,"A",37.09116576
"24466",2008-09-24,18.8,"A",37.28951424
"24467",2008-09-25,19.3,"A",38.28125664
"24468",2008-09-26,19.7,"A",39.07465056
"24469",2008-09-27,20.6,"A",40.85978688
"24470",2008-09-28,20.6,"A",40.85978688
"24471",2008-09-29,20.7,"A",41.05813536
"24472",2008-09-30,20.6,"A",40.85978688
"24473",2008-10-01,20.7,"A",41.05813536
"24474",2008-10-02,21.1,"A",41.85152928
"24475",2008-10-03,24.2,"A",48.00033216
"24476",2008-10-04,26.9,"A",53.35574112
"24477",2008-10-05,27.6,"A",54.74418048
"24478",2008-10-06,30.3,"A",60.09958944
"24479",2008-10-07,34.4,"A",68.23187712
"24480",2008-10-08,36,"A",71.4054528
"24481",2008-10-09,36.1,"A",71.60380128
"24482",2008-10-10,36.7,"A",72.79389216
"24483",2008-10-11,39.1,"A",77.55425568
"24484",2008-10-12,39.9,"A",79.14104352
"24485",2008-10-13,38,"A",75.3724224
"24486",2008-10-14,38.3,"A",75.96746784
"24487",2008-10-15,38.8,"A",76.95921024
"24488",2008-10-16,39.2,"A",77.75260416
"24489",2008-10-17,39.3,"A",77.95095264
"24490",2008-10-18,39.1,"A",77.55425568
"24491",2008-10-19,39.4,"A",78.14930112
"24492",2008-10-20,39.5,"A",78.3476496
"24493",2008-10-21,39.8,"A",78.94269504
"24494",2008-10-22,41.4,"A",82.11627072
"24495",2008-10-23,42.6,"A",84.49645248
"24496",2008-10-24,43.1,"A",85.48819488
"24497",2008-10-25,41.2,"A",81.71957376
"24498",2008-10-26,40.1,"A",79.53774048
"24499",2008-10-27,39.7,"A",78.74434656
"24500",2008-10-28,39.5,"A",78.3476496
"24501",2008-10-29,40,"A",79.339392
"24502",2008-10-30,41.4,"A",82.11627072
"24503",2008-10-31,44,"A",87.2733312
"24504",2008-11-01,47.7,"A",94.61222496
"24505",2008-11-02,144,"A",285.6218112
"24506",2008-11-03,181,"A",359.0107488
"24507",2008-11-04,171,"A",339.1759008
"24508",2008-11-05,149,"A",295.5392352
"24509",2008-11-06,122,"A",241.9851456
"24510",2008-11-07,151,"A",299.5062048
"24511",2008-11-08,151,"A",299.5062048
"24512",2008-11-09,162,"A",321.3245376
"24513",2008-11-10,152,"A",301.4896896
"24514",2008-11-11,140,"A",277.687872
"24515",2008-11-12,163,"A",323.3080224
"24516",2008-11-13,233,"A",462.1519584
"24517",2008-11-14,226,"A",448.2675648
"24518",2008-11-15,188,"A",372.8951424
"24519",2008-11-16,163,"A",323.3080224
"24520",2008-11-17,148,"A",293.5557504
"24521",2008-11-18,138,"A",273.7209024
"24522",2008-11-19,129,"A",255.8695392
"24523",2008-11-20,125,"A",247.9356
"24524",2008-11-21,120,"A",238.018176
"24525",2008-11-22,119,"A",236.0346912
"24526",2008-11-23,117,"A",232.0677216
"24527",2008-11-24,114,"A",226.1172672
"24528",2008-11-25,111,"A",220.1668128
"24529",2008-11-26,110,"A",218.183328
"24530",2008-11-27,110,"A",218.183328
"24531",2008-11-28,108,"A",214.2163584
"24532",2008-11-29,106,"A",210.2493888
"24533",2008-11-30,105,"A",208.265904
"24534",2008-12-01,104,"A",206.2824192
"24535",2008-12-02,103,"A",204.2989344
"24536",2008-12-03,101,"A",200.3319648
"24537",2008-12-04,101,"A",200.3319648
"24538",2008-12-05,100,"A",198.34848
"24539",2008-12-06,100,"A",198.34848
"24540",2008-12-07,99.3,"A",196.96004064
"24541",2008-12-08,98.7,"A",195.76994976
"24542",2008-12-09,97.6,"A",193.58811648
"24543",2008-12-10,96.6,"A",191.60463168
"24544",2008-12-11,96.5,"A",191.4062832
"24545",2008-12-12,97.4,"A",193.19141952
"24546",2008-12-13,98.6,"A",195.57160128
"24547",2008-12-14,99,"A",196.3649952
"24548",2008-12-15,100,"A",198.34848
"24549",2008-12-16,98.5,"A",195.3732528
"24550",2008-12-17,97,"A",192.3980256
"24551",2008-12-18,97,"A",192.3980256
"24552",2008-12-19,97.6,"A",193.58811648
"24553",2008-12-20,98.4,"A",195.17490432
"24554",2008-12-21,99.8,"A",197.95178304
"24555",2008-12-22,109,"A",216.1998432
"24556",2008-12-23,109,"A",216.1998432
"24557",2008-12-24,110,"A",218.183328
"24558",2008-12-25,115,"A",228.100752
"24559",2008-12-26,114,"A",226.1172672
"24560",2008-12-27,111,"A",220.1668128
"24561",2008-12-28,159,"A",315.3740832
"24562",2008-12-29,400,"A",793.39392
"24563",2008-12-30,421,"A",835.0471008
"24564",2008-12-31,284,"A",563.3096832
"24565",2009-01-01,228,"A",452.2345344
"24566",2009-01-02,368,"A",729.9224064
"24567",2009-01-03,448,"A",888.6011904
"24568",2009-01-04,325,"A",644.63256
"24569",2009-01-05,279,"A",553.3922592
"24570",2009-01-06,290,"A",575.210592
"24571",2009-01-07,292,"A",579.1775616
"24572",2009-01-08,293,"A",581.1610464
"24573",2009-01-09,290,"A",575.210592
"24574",2009-01-10,260,"A",515.706048
"24575",2009-01-11,237,"A",470.0858976
"24576",2009-01-12,221,"A",438.3501408
"24577",2009-01-13,213,"A",422.4822624
"24578",2009-01-14,212,"A",420.4987776
"24579",2009-01-15,211,"A",418.5152928
"24580",2009-01-16,210,"A",416.531808
"24581",2009-01-17,210,"A",416.531808
"24582",2009-01-18,210,"A",416.531808
"24583",2009-01-19,207,"A",410.5813536
"24584",2009-01-20,202,"A",400.6639296
"24585",2009-01-21,196,"A",388.7630208
"24586",2009-01-22,195,"A",386.779536
"24587",2009-01-23,195,"A",386.779536
"24588",2009-01-24,196,"A",388.7630208
"24589",2009-01-25,203,"A",402.6474144
"24590",2009-01-26,199,"A",394.7134752
"24591",2009-01-27,187,"A",370.9116576
"24592",2009-01-28,182,"A",360.9942336
"24593",2009-01-29,178,"A",353.0602944
"24594",2009-01-30,173,"A",343.1428704
"24595",2009-01-31,171,"A",339.1759008
"24596",2009-02-01,168,"A",333.2254464
"24597",2009-02-02,165,"A",327.274992
"24598",2009-02-03,165,"A",327.274992
"24599",2009-02-04,168,"A",333.2254464
"24600",2009-02-05,171,"A",339.1759008
"24601",2009-02-06,174,"A",345.1263552
"24602",2009-02-07,175,"A",347.10984
"24603",2009-02-08,174,"A",345.1263552
"24604",2009-02-09,171,"A",339.1759008
"24605",2009-02-10,168,"A",333.2254464
"24606",2009-02-11,172,"A",341.1593856
"24607",2009-02-12,171,"A",339.1759008
"24608",2009-02-13,174,"A",345.1263552
"24609",2009-02-14,176,"A",349.0933248
"24610",2009-02-15,178,"A",353.0602944
"24611",2009-02-16,183,"A",362.9777184
"24612",2009-02-17,187,"A",370.9116576
"24613",2009-02-18,179,"A",355.0437792
"24614",2009-02-19,172,"A",341.1593856
"24615",2009-02-20,169,"A",335.2089312
"24616",2009-02-21,169,"A",335.2089312
"24617",2009-02-22,190,"A",376.862112
"24618",2009-02-23,689,"A",1366.6210272
"24619",2009-02-24,1180,"A",2340.512064
"24620",2009-02-25,777,"A",1541.1676896
"24621",2009-02-26,612,"A",1213.8926976
"24622",2009-02-27,513,"A",1017.5277024
"24623",2009-02-28,448,"A",888.6011904
"24624",2009-03-01,455,"A",902.485584
"24625",2009-03-02,1770,"A",3510.768096
"24626",2009-03-03,1440,"A",2856.218112
"24627",2009-03-04,949,"A",1882.3270752
"24628",2009-03-05,721,"A",1430.0925408
"24629",2009-03-06,607,"A",1203.9752736
"24630",2009-03-07,534,"A",1059.1808832
"24631",2009-03-08,487,"A",965.9570976
"24632",2009-03-09,446,"A",884.6342208
"24633",2009-03-10,410,"A",813.228768
"24634",2009-03-11,383,"A",759.6746784
"24635",2009-03-12,361,"A",716.0380128
"24636",2009-03-13,344,"A",682.3187712
"24637",2009-03-14,338,"A",670.4178624
"24638",2009-03-15,347,"A",688.2692256
"24639",2009-03-16,617,"A",1223.8101216
"24640",2009-03-17,926,"A",1836.7069248
"24641",2009-03-18,721,"A",1430.0925408
"24642",2009-03-19,626,"A",1241.6614848
"24643",2009-03-20,599,"A",1188.1073952
"24644",2009-03-21,610,"A",1209.925728
"24645",2009-03-22,605,"A",1200.008304
"24646",2009-03-23,551,"A",1092.9001248
"24647",2009-03-24,509,"A",1009.5937632
"24648",2009-03-25,477,"A",946.1222496
"24649",2009-03-26,460,"A",912.403008
"24650",2009-03-27,484,"A",960.0066432
"24651",2009-03-28,542,"A",1075.0487616
"24652",2009-03-29,591,"A",1172.2395168
"24653",2009-03-30,570,"A",1130.586336
"24654",2009-03-31,523,"A",1037.3625504
"24655",2009-04-01,497,"A",985.7919456
"24656",2009-04-02,509,"A",1009.5937632
"24657",2009-04-03,490,"A",971.907552
"24658",2009-04-04,444,"A",880.6672512
"24659",2009-04-05,410,"A",813.228768
"24660",2009-04-06,368,"A",729.9224064
"24661",2009-04-07,371,"A",735.8728608
"24662",2009-04-08,380,"A",753.724224
"24663",2009-04-09,382,"A",757.6911936
"24664",2009-04-10,397,"A",787.4434656
"24665",2009-04-11,384,"A",761.6581632
"24666",2009-04-12,356,"A",706.1205888
"24667",2009-04-13,375,"A",743.8068
"24668",2009-04-14,403,"A",799.3443744
"24669",2009-04-15,380,"A",753.724224
"24670",2009-04-16,341,"A",676.3683168
"24671",2009-04-17,312,"A",618.8472576
"24672",2009-04-18,307,"A",608.9298336
"24673",2009-04-19,341,"A",676.3683168
"24674",2009-04-20,474,"A",940.1717952
"24675",2009-04-21,785,"A",1557.035568
"24676",2009-04-22,1120,"A",2221.502976
"24677",2009-04-23,1100,"A",2181.83328
"24678",2009-04-24,865,"A",1715.714352
"24679",2009-04-25,695,"A",1378.521936
"24680",2009-04-26,596,"A",1182.1569408
"24681",2009-04-27,535,"A",1061.164368
"24682",2009-04-28,490,"A",971.907552
"24683",2009-04-29,432,"A",856.8654336
"24684",2009-04-30,384,"A",761.6581632
"24685",2009-05-01,389,"A",771.5755872
"24686",2009-05-02,469,"A",930.2543712
"24687",2009-05-03,640,"A",1269.430272
"24688",2009-05-04,765,"A",1517.365872
"24689",2009-05-05,2540,"A",5038.051392
"24690",2009-05-06,1990,"A",3947.134752
"24691",2009-05-07,1750,"A",3471.0984
"24692",2009-05-08,1370,"A",2717.374176
"24693",2009-05-09,1170,"A",2320.677216
"24694",2009-05-10,1060,"A",2102.493888
"24695",2009-05-11,1000,"A",1983.4848
"24696",2009-05-12,930,"A",1844.640864
"24697",2009-05-13,808,"A",1602.6557184
"24698",2009-05-14,781,"A",1549.1016288
"24699",2009-05-15,920,"A",1824.806016
"24700",2009-05-16,855,"A",1695.879504
"24701",2009-05-17,971,"A",1925.9637408
"24702",2009-05-18,1160,"A",2300.842368
"24703",2009-05-19,1160,"A",2300.842368
"24704",2009-05-20,932,"A",1848.6078336
"24705",2009-05-21,796,"A",1578.8539008
"24706",2009-05-22,745,"A",1477.696176
"24707",2009-05-23,732,"A",1451.9108736
"24708",2009-05-24,715,"A",1418.191632
"24709",2009-05-25,663,"A",1315.0504224
"24710",2009-05-26,624,"A",1237.6945152
"24711",2009-05-27,590,"A",1170.256032
"24712",2009-05-28,581,"A",1152.4046688
"24713",2009-05-29,579,"A",1148.4376992
"24714",2009-05-30,564,"A",1118.6854272
"24715",2009-05-31,549,"A",1088.9331552
"24716",2009-06-01,539,"A",1069.0983072
"24717",2009-06-02,523,"A",1037.3625504
"24718",2009-06-03,553,"A",1096.8670944
"24719",2009-06-04,586,"A",1162.3220928
"24720",2009-06-05,617,"A",1223.8101216
"24721",2009-06-06,582,"A",1154.3881536
"24722",2009-06-07,528,"A",1047.2799744
"24723",2009-06-08,453,"A",898.5186144
"24724",2009-06-09,384,"A",761.6581632
"24725",2009-06-10,337,"A",668.4343776
"24726",2009-06-11,322,"A",638.6821056
"24727",2009-06-12,326,"A",646.6160448
"24728",2009-06-13,330,"A",654.549984
"24729",2009-06-14,330,"A",654.549984
"24730",2009-06-15,318,"A",630.7481664
"24731",2009-06-16,306,"A",606.9463488
"24732",2009-06-17,280,"A",555.375744
"24733",2009-06-18,241,"A",478.0198368
"24734",2009-06-19,216,"A",428.4327168
"24735",2009-06-20,199,"A",394.7134752
"24736",2009-06-21,182,"A",360.9942336
"24737",2009-06-22,170,"A",337.192416
"24738",2009-06-23,153,"A",303.4731744
"24739",2009-06-24,140,"A",277.687872
"24740",2009-06-25,130,"A",257.853024
"24741",2009-06-26,127,"A",251.9025696
"24742",2009-06-27,111,"A",220.1668128
"24743",2009-06-28,99.6,"A",197.55508608
"24744",2009-06-29,92.7,"A",183.86904096
"24745",2009-06-30,85.9,"A",170.38134432
"24746",2009-07-01,78.9,"A",156.49695072
"24747",2009-07-02,80.8,"A",160.26557184
"24748",2009-07-03,75.4,"A",149.55475392
"24749",2009-07-04,68.2,"A",135.27366336
"24750",2009-07-05,64.4,"A",127.73642112
"24751",2009-07-06,60.5,"A",120.0008304
"24752",2009-07-07,56.7,"A",112.46358816
"24753",2009-07-08,52,"A",103.1412096
"24754",2009-07-09,48.6,"A",96.39736128
"24755",2009-07-10,42.8,"A",84.89314944
"24756",2009-07-11,39,"A",77.3559072
"24757",2009-07-12,36.8,"A",72.99224064
"24758",2009-07-13,32.9,"A",65.25664992
"24759",2009-07-14,31.1,"A",61.68637728
"24760",2009-07-15,27.5,"A",54.545832
"24761",2009-07-16,25,"A",49.58712
"24762",2009-07-17,22.6,"A",44.82675648
"24763",2009-07-18,21.4,"A",42.44657472
"24764",2009-07-19,21.4,"A",42.44657472
"24765",2009-07-20,21.1,"A",41.85152928
"24766",2009-07-21,20,"A",39.669696
"24767",2009-07-22,20.3,"A",40.26474144
"24768",2009-07-23,20,"A",39.669696
"24769",2009-07-24,19.2,"A",38.08290816
"24770",2009-07-25,18.4,"A",36.49612032
"24771",2009-07-26,17.6,"A",34.90933248
"24772",2009-07-27,16.9,"A",33.52089312
"24773",2009-07-28,16.9,"A",33.52089312
"24774",2009-07-29,15.2,"A",30.14896896
"24775",2009-07-30,14.9,"A",29.55392352
"24776",2009-07-31,15.5,"A",30.7440144
"24777",2009-08-01,16.7,"A",33.12419616
"24778",2009-08-02,16.8,"A",33.32254464
"24779",2009-08-03,16.6,"A",32.92584768
"24780",2009-08-04,16.1,"A",31.93410528
"24781",2009-08-05,15.6,"A",30.94236288
"24782",2009-08-06,16.1,"A",31.93410528
"24783",2009-08-07,15.3,"A",30.34731744
"24784",2009-08-08,14.2,"A",28.16548416
"24785",2009-08-09,13.4,"A",26.57869632
"24786",2009-08-10,12.2,"A",24.19851456
"24787",2009-08-11,11.4,"A",22.61172672
"24788",2009-08-12,12.9,"A",25.58695392
"24789",2009-08-13,14,"A",27.7687872
"24790",2009-08-14,11.4,"A",22.61172672
"24791",2009-08-15,8.8,"A",17.45466624
"24792",2009-08-16,8.03,"A",15.927382944
"24793",2009-08-17,8.44,"A",16.740611712
"24794",2009-08-18,7.98,"A",15.828208704
"24795",2009-08-19,7.66,"A",15.193493568
"24796",2009-08-20,9.38,"A",18.605087424
"24797",2009-08-21,10.3,"A",20.42989344
"24798",2009-08-22,10.8,"A",21.42163584
"24799",2009-08-23,8.51,"A",16.879455648
"24800",2009-08-24,8.18,"A",16.224905664
"24801",2009-08-25,5.84,"A",11.583551232
"24802",2009-08-26,5.56,"A",11.028175488
"24803",2009-08-27,6.54,"A",12.971990592
"24804",2009-08-28,6.33,"A",12.555458784
"24805",2009-08-29,5.45,"A",10.80999216
"24806",2009-08-30,5.09,"A",10.095937632
"24807",2009-08-31,7.24,"A",14.360429952
"24808",2009-09-01,8.05,"A",15.96705264
"24809",2009-09-02,8.19,"A",16.244740512
"24810",2009-09-03,8.42,"A",16.700942016
"24811",2009-09-04,8.23,"A",16.324079904
"24812",2009-09-05,8.49,"A",16.839785952
"24813",2009-09-06,8.58,"A",17.018299584
"24814",2009-09-07,7.84,"A",15.550520832
"24815",2009-09-08,7.45,"A",14.77696176
"24816",2009-09-09,7.12,"A",14.122411776
"24817",2009-09-10,6.63,"A",13.150504224
"24818",2009-09-11,6.9,"A",13.68604512
"24819",2009-09-12,6.26,"A",12.416614848
"24820",2009-09-13,5.99,"A",11.881073952
"24821",2009-09-14,6.57,"A",13.031495136
"24822",2009-09-15,6.75,"A",13.3885224
"24823",2009-09-16,6.36,"A",12.614963328
"24824",2009-09-17,6.55,"A",12.99182544
"24825",2009-09-18,6.52,"A",12.932320896
"24826",2009-09-19,6.32,"A",12.535623936
"24827",2009-09-20,6.2,"A",12.29760576
"24828",2009-09-21,6.45,"A",12.79347696
"24829",2009-09-22,5.97,"A",11.841404256
"24830",2009-09-23,6.39,"A",12.674467872
"24831",2009-09-24,6.64,"A",13.170339072
"24832",2009-09-25,6.59,"A",13.071164832
"24833",2009-09-26,6.69,"A",13.269513312
"24834",2009-09-27,6.72,"A",13.329017856
"24835",2009-09-28,6.81,"A",13.507531488
"24836",2009-09-29,7.29,"A",14.459604192
"24837",2009-09-30,8.18,"A",16.224905664
"24838",2009-10-01,8.57,"A",16.998464736
"24839",2009-10-02,8.69,"A",17.236482912
"24840",2009-10-03,8.75,"A",17.355492
"24841",2009-10-04,8.98,"A",17.811693504
"24842",2009-10-05,9.18,"A",18.208390464
"24843",2009-10-06,9.21,"A",18.267895008
"24844",2009-10-07,9.07,"A",17.990207136
"24845",2009-10-08,8.76,"A",17.375326848
"24846",2009-10-09,8.78,"A",17.414996544
"24847",2009-10-10,9.27,"A",18.386904096
"24848",2009-10-11,9.79,"A",19.418316192
"24849",2009-10-12,10.1,"A",20.03319648
"24850",2009-10-13,12.5,"A",24.79356
"24851",2009-10-14,11.8,"A",23.40512064
"24852",2009-10-15,10.5,"A",20.8265904
"24853",2009-10-16,26.4,"A",52.36399872
"24854",2009-10-17,32.9,"A",65.25664992
"24855",2009-10-18,28,"A",55.5375744
"24856",2009-10-19,24.7,"A",48.99207456
"24857",2009-10-20,22.6,"A",44.82675648
"24858",2009-10-21,20.9,"A",41.45483232
"24859",2009-10-22,20.6,"A",40.85978688
"24860",2009-10-23,21,"A",41.6531808
"24861",2009-10-24,22.5,"A",44.628408
"24862",2009-10-25,23.5,"A",46.6118928
"24863",2009-10-26,24.7,"A",48.99207456
"24864",2009-10-27,25.6,"A",50.77721088
"24865",2009-10-28,26.1,"A",51.76895328
"24866",2009-10-29,28,"A",55.5375744
"24867",2009-10-30,27.8,"A",55.14087744
"24868",2009-10-31,27.4,"A",54.34748352
"24869",2009-11-01,27.4,"A",54.34748352
"24870",2009-11-02,28.1,"A",55.73592288
"24871",2009-11-03,28.2,"A",55.93427136
"24872",2009-11-04,28.5,"A",56.5293168
"24873",2009-11-05,29.5,"A",58.5128016
"24874",2009-11-06,31,"A",61.4880288
"24875",2009-11-07,31.6,"A",62.67811968
"24876",2009-11-08,38.4,"A",76.16581632
"24877",2009-11-09,42.5,"A",84.298104
"24878",2009-11-10,43.2,"A",85.68654336
"24879",2009-11-11,44.9,"A",89.05846752
"24880",2009-11-12,45.1,"A",89.45516448
"24881",2009-11-13,45,"A",89.256816
"24882",2009-11-14,44.3,"A",87.86837664
"24883",2009-11-15,43.8,"A",86.87663424
"24884",2009-11-16,45,"A",89.256816
"24885",2009-11-17,47.1,"A",93.42213408
"24886",2009-11-18,48.2,"A",95.60396736
"24887",2009-11-19,51.8,"A",102.74451264
"24888",2009-11-20,54.1,"A",107.30652768
"24889",2009-11-21,51.3,"A",101.75277024
"24890",2009-11-22,53.5,"A",106.1164368
"24891",2009-11-23,62,"A e",122.9760576
"24892",2009-11-24,66,"A e",130.9099968
"24893",2009-11-25,67,"A e",132.8934816
"24894",2009-11-26,67,"A e",132.8934816
"24895",2009-11-27,75,"A e",148.76136
"24896",2009-11-28,73,"A e",144.7943904
"24897",2009-11-29,66,"A e",130.9099968
"24898",2009-11-30,62,"A e",122.9760576
"24899",2009-12-01,61,"A e",120.9925728
"24900",2009-12-02,59.8,"A",118.61239104
"24901",2009-12-03,58.1,"A",115.24046688
"24902",2009-12-04,58,"A",115.0421184
"24903",2009-12-05,59.6,"A",118.21569408
"24904",2009-12-06,62.3,"A e",123.57110304
"24905",2009-12-07,59.1,"A e",117.22395168
"24906",2009-12-08,54,"A e",107.1081792
"24907",2009-12-09,54,"A e",107.1081792
"24908",2009-12-10,54,"A e",107.1081792
"24909",2009-12-11,54.3,"A",107.70322464
"24910",2009-12-12,54.3,"A",107.70322464
"24911",2009-12-13,54.3,"A",107.70322464
"24912",2009-12-14,54.4,"A",107.90157312
"24913",2009-12-15,59.6,"A",118.21569408
"24914",2009-12-16,67.5,"A",133.885224
"24915",2009-12-17,85.1,"A",168.79455648
"24916",2009-12-18,84.2,"A",167.00942016
"24917",2009-12-19,81.5,"A",161.6540112
"24918",2009-12-20,84.1,"A",166.81107168
"24919",2009-12-21,108,"A",214.2163584
"24920",2009-12-22,138,"A",273.7209024
"24921",2009-12-23,115,"A",228.100752
"24922",2009-12-24,99,"A",196.3649952
"24923",2009-12-25,89.5,"A",177.5218896
"24924",2009-12-26,84.3,"A",167.20776864
"24925",2009-12-27,81,"A",160.6622688
"24926",2009-12-28,78.6,"A",155.90190528
"24927",2009-12-29,77.5,"A",153.720072
"24928",2009-12-30,74.7,"A",148.16631456
"24929",2009-12-31,76.2,"A",151.14154176
"24930",2010-01-01,460,"A",912.403008
"24931",2010-01-02,703,"A",1394.3898144
"24932",2010-01-03,442,"A",876.7002816
"24933",2010-01-04,308,"A",610.9133184
"24934",2010-01-05,247,"A",489.9207456
"24935",2010-01-06,250,"A",495.8712
"24936",2010-01-07,362,"A",718.0214976
